question_id,user_id,course_id,question,content,timestamp,priority,hide,hcp
5157,169108,0,"my partner is a type 2 diabetic, he has been on the low carb for 2 weeks and his blood sugars have not reduced. This has knocked him as they have increased and he now fears insulin will be prescribed",NULL,17/08/2016 17:40,NULL,0,0
5158,150053,2,Bloods high after any breakfast 6 then had granola with fruit and seeds went to 13 ,NULL,17/08/2016 22:07,NULL,0,0
5159,169342,2,I take high blood pressure medication (Bendroflumethiazide) this medication is not on the list. Also what is dosages? When medication comes in Mg .,NULL,18/08/2016 09:37,NULL,0,0
5160,144654,9,"The video link in week 7 under action points says ""video doesn't exist""!",NULL,18/08/2016 11:48,NULL,0,0
5161,168385,0,"What are the recipes recommended please on the diet? 
",NULL,18/08/2016 11:54,NULL,0,0
5162,168385,0,Where is the recipe section please? Hard to navigate the site. Sue,NULL,18/08/2016 11:55,NULL,0,0
5163,157895,3,"Will small changes to the amount of carbohydrates consumed, over a long period of time have the same desired  effect as a short, sharp shock",NULL,18/08/2016 16:30,NULL,0,0
5164,169698,2,I still don't like tea without honey even after nearly three months of not having it.  Could I have at least one cup a day with it,NULL,18/08/2016 23:06,NULL,0,0
5165,4244,0,will i lose abdominal flab?,NULL,18/08/2016 23:31,NULL,0,0
5166,4244,0,will i lose abdominal flab?,NULL,18/08/2016 23:32,NULL,0,0
5167,169735,2,I need to loose at least 5 st ,NULL,19/08/2016 00:37,NULL,0,0
5168,158683,2,Can I buy the strips & needles directly? I have the testing machine.,NULL,19/08/2016 02:24,NULL,0,0
5169,158683,2,Can I buy the strips & needles directly? I have the testing machine.,NULL,19/08/2016 02:24,NULL,0,0
5170,169848,2,"I have very low blood pressure, I am 20lbs overweight would this be a good lifestyle change for me ",NULL,19/08/2016 09:09,NULL,0,0
5171,169864,0,I have high colestaral and diabetes and confused of what to and what not to eat as it can contradict one another,NULL,19/08/2016 09:58,NULL,0,0
5172,169893,2,I need to lose about 2stone.,NULL,19/08/2016 11:10,NULL,0,0
5173,170041,2,I get dizzy after eating.  Take500mg metformin bid. Sound familiar?,NULL,19/08/2016 17:10,NULL,0,0
5174,170041,2,Yes.  Get dizzy after eating.  Symptom?,NULL,19/08/2016 17:12,NULL,0,0
5175,120871,2,I really want to loose a stone ,NULL,19/08/2016 19:46,NULL,0,0
5176,132197,0,"During the low carb course it asks for body measurements, how do you find the data entered please? I have no idea if I have made any changes to my body by doing this. ",NULL,19/08/2016 20:45,NULL,0,0
5177,163564,0,"I'm new to this site, when I input what ive eaten it says ive successfully input my food but I can't see a record of it, what am I doing wrong",NULL,19/08/2016 21:12,NULL,0,0
5178,163564,0,"I'm new to this site, when I input what ive eaten it says ive successfully input my food but I can't see a record of it, what am I doing wrong",NULL,19/08/2016 21:12,NULL,0,0
5179,170139,2,How long does it take for a low carb diet to lower blood glucose.,NULL,19/08/2016 23:18,NULL,0,0
5180,165144,3,How do I know which foods put my sugar levels up?,NULL,20/08/2016 00:01,NULL,0,0
5181,165144,0,"I have lost 1.5 stone in the last few years and since diagnosis have still been loosing about .2 lbs per day, I am now 9st 8lbs",NULL,20/08/2016 00:05,NULL,0,0
5182,166984,2,"Can I go straight on to week 2? I alreary avoid sugar, cake, biscuits and sugary drinks.",NULL,20/08/2016 08:11,NULL,0,0
5183,166984,2,"Am I imagining this: when I test my blood sugar, it seems to react negatively to poor sleep and stress rather than to what I have been eating?",NULL,20/08/2016 08:14,NULL,0,0
5184,152297,7,I've heard sweetcorn is to be avoided because its high in carbs . Is this true?,NULL,20/08/2016 10:33,NULL,0,0
5185,139872,0,Started this 57 days ago but have not kept up with it. Can I start again?,NULL,20/08/2016 11:06,NULL,0,0
5186,143412,2,I've been going low carb I'm not loosing weight? Why?,NULL,21/08/2016 09:28,NULL,0,0
5187,143412,4,I'm always Hungary think my Incretin may be problem? Anyone else like this?,NULL,21/08/2016 09:36,NULL,0,0
5188,143412,6,Can you have to much protein?,NULL,21/08/2016 09:43,NULL,0,0
5189,143412,7,"Some vegetables raise my blood sugar, should I avoid them?",NULL,21/08/2016 09:47,NULL,0,0
5190,143412,9,The section I'm having most trouble with fruit is death to my sugar levels. And I love it. But had to give most up to keep level. Hate It.,NULL,21/08/2016 09:50,NULL,0,0
5191,143412,6,I use organic coconut oil is this still allowed?,NULL,21/08/2016 11:41,NULL,0,0
5193,170658,2,"I would like to loose 7 stone I get next to no exorcise, I realise that's got to change my g levels vary between 12 and 16 in morning can I achieve this and reverse my type 2 diabetes on no med at all",NULL,21/08/2016 12:46,NULL,0,0
5194,28581,0,I can find the food recipes do I have to down load them now,NULL,21/08/2016 13:26,NULL,0,0
5197,170782,2,Is it a good way to control levels,NULL,21/08/2016 16:23,NULL,0,0
5198,167495,3,What if I'm already eating lower carb than the starting point of 120-150g? I started LCHF six weeks ago and am generally eating around 50g per day. I feel great!,NULL,21/08/2016 17:15,NULL,0,0
5200,133173,2,"What about sugar-free fizzy drinks e.g. Diet Coke, Diet anything and/or sweetners e.g. Aspartame or Stevia - are these okay?",NULL,21/08/2016 19:02,NULL,0,0
5201,133173,3,I go to the gym 5 days a week - do I still need to do the walking plan?,NULL,21/08/2016 19:04,NULL,0,0
5202,115656,3,Why am I having bad sudden episodes of diarrhoea since sticking to a low carb diet and what can I do about it?,NULL,21/08/2016 22:01,NULL,0,0
5203,171039,2,"I am already a very low carber., can i gain anything about carb insulin ratio here ?",NULL,22/08/2016 06:40,NULL,0,0
5204,171046,2,Can i drink beer,NULL,22/08/2016 08:14,NULL,0,0
5205,171092,2,How do I stop my sweet tooth?,NULL,22/08/2016 09:51,NULL,0,0
5206,167263,3,"where can I get a list of Vegetarian low carb diet so as to start the same in my food habits. My present daily food intake is
",NULL,22/08/2016 11:38,NULL,0,0
5207,148807,9,I also tried to access action points for week 7 on iPad iPhone and laptop without success. Shame it's always interesting!  Any suggestions? Kate,NULL,22/08/2016 15:10,NULL,1,0
5208,161352,4,is rye bread better than soya and linseed bread,NULL,22/08/2016 16:48,NULL,0,0
5209,170041,0,"I have problems with dizziness, especially after I eat.  Type 2 who takes 500 mg of metformin bid.  Just started magnesium citrate to see if it helps.  Suggestions?",NULL,22/08/2016 17:56,NULL,0,0
5211,169382,0,"my blood glucose is high in the morning, what should I do?",NULL,22/08/2016 21:08,NULL,0,0
5212,169382,0,"my blood glucose is high in the morning, what should I do?",NULL,22/08/2016 21:08,NULL,0,0
5213,169415,2,What can I snack on? I am prediabetes and trying to get sugar levels down ,NULL,22/08/2016 21:41,NULL,0,0
5214,156830,0,how much carbs can i have in a day when on the low carb diet,NULL,23/08/2016 06:08,NULL,0,0
5215,143412,0,Not a question statement. My headaches have stopped at last. My carb withdraw headaches took 3 weeks. Felt like a drug addict. Happy me today.,NULL,23/08/2016 07:55,NULL,0,0
5216,151710,0,"I am implementing all that I have learned so far but my weight is not reducing. I have reduced my calorie intake to 1,000 or less but it wont shift. I really need to lose weight. What else can i do?",NULL,23/08/2016 08:00,NULL,0,0
5217,156830,6,If a product say museli says it has 70g carb how much carb will there be per serving or how do I calculate carb content per serving,NULL,23/08/2016 08:21,NULL,0,0
5218,161178,0,can i  est  three  poahed  eggs  at t  once  per day  with  one  roll  of   high  protein  low  carb  bread  plus  spinach  for  supoer?,NULL,23/08/2016 09:02,NULL,0,0
5219,161178,0,can i  est  three  poahed  eggs  at t  once  per day  with  one  roll  of   high  protein  low  carb  bread  plus  spinach  for  supoer?,NULL,23/08/2016 09:02,NULL,0,0
5220,161178,0,can i  est  three  poahed  eggs  at t  once  per day  with  one  roll  of   high  protein  low  carb  bread  plus  spinach  for  supoer?,NULL,23/08/2016 09:02,NULL,0,0
5221,161178,3,why  do  you  limit   the  text  characters  are  you  twitter!!,NULL,23/08/2016 09:22,NULL,0,0
5222,171718,2,What snacks can I eat ?,NULL,23/08/2016 16:52,NULL,0,0
5223,171856,2,"I will get back to this again..putting on hold gor a dhort while
",NULL,23/08/2016 21:40,NULL,0,0
5224,171894,2,"Any alternatives to jacket spuds, please ?",NULL,23/08/2016 22:34,NULL,0,0
5225,29756,2,I am a vegetarian no eggs and no fish,NULL,23/08/2016 22:39,NULL,0,0
5226,171933,2,How can I successful get off medication,NULL,23/08/2016 23:25,NULL,0,0
5227,171986,2,"I am 5' 10"" tall convert inches to centimeter",NULL,24/08/2016 03:30,NULL,0,0
5228,162151,2,Any alternatives to bread?,NULL,24/08/2016 09:43,NULL,0,0
5229,172129,2,What type of sugar free sweetners are best ,NULL,24/08/2016 15:44,NULL,0,0
5230,148807,0,How much xanthan gum replaces 1 cup of vital wheat gluten in a recipe. I have details for cups of flour but it's the vital wheat gluten replacement that is throwing me. Kate,NULL,24/08/2016 19:20,NULL,0,0
5231,161865,2,Why does it take so long for your web pages to open?  it drives one mad waiting for them.,NULL,24/08/2016 21:07,NULL,0,0
5232,162543,2,Why have I only scored 67% on the quiz above - which answers are wrong please.  I am now confused.,NULL,25/08/2016 09:17,NULL,0,0
5233,150869,9,Why no mention of the ordinary potatoes - i have always believed them to be a starchy veg?,NULL,25/08/2016 09:41,NULL,0,0
5234,149348,0,how to add your medications to you're profile ,NULL,25/08/2016 12:57,NULL,0,0
5235,172657,2,Can I access each module early? I don't want to have to wait weeks to learn more. I have already some new knowledge of low carb and want more. I have been working towards low carb intake for 4wks,NULL,25/08/2016 16:26,NULL,0,0
5236,172727,2,Your website is flaky and does not load pages properly. The downloads do not happen. Perhaps program not for me. ,NULL,25/08/2016 17:08,NULL,0,0
5237,172575,2,"Apparently the ""privacy settings"" on my laptop do not allow me to see the videos; so the programme not much use if I can't get the information?",NULL,25/08/2016 17:52,NULL,0,0
5238,91864,2,My nurse only test blood sugar annually. Is this ok?,NULL,25/08/2016 19:16,NULL,0,0
5239,83329,2,Find it difficult to follow,NULL,25/08/2016 19:35,NULL,0,0
5240,172346,2,"Seriously, the low carb survey, I don't know how to answer a question and yet it won't give me a hint as to what it wants re:! Please enter a value between 0 mmol/L and 10mmol/L...What? Won't let me..",NULL,26/08/2016 00:30,NULL,0,0
5241,173023,2,"The carb recommendation is much too high. Should be 6 grams max breakfast, 12 hrams max lunch amd dinner giving a max total of 30 grams per day",NULL,26/08/2016 08:49,NULL,0,0
5242,33351,2,I have no thyroids due to cancer and no matter what I do even starve weight doesnt move dramatically. I take levothyroxine daily ,NULL,26/08/2016 09:38,NULL,0,0
5243,163228,5,"I know pastry has lots of carbs, however if the aim of this module is to avoid processed foods is there a pastry I can make at home, it may contain carbs but wouldn't be processed. Coconut flour?",NULL,26/08/2016 09:58,NULL,0,0
5244,173083,2,I am on a vegan diet avoiding carbohydrates. What recipies do you have for me? Bacon and eggs won't do!,NULL,26/08/2016 10:09,NULL,0,0
5245,173146,2,Pre diabetes diet,NULL,26/08/2016 13:46,NULL,0,0
5246,173216,0,Hola. estoy haciendo la encuesta  previa pero no permite seguir porque no tengo la informaciion que me pide.,NULL,26/08/2016 17:15,NULL,0,0
5247,173216,0,Hola. estoy haciendo la encuesta  previa pero no permite seguir porque no tengo la informaciion que me pide.,NULL,26/08/2016 17:15,NULL,0,0
5248,173546,0,How do I change my email,NULL,27/08/2016 12:52,NULL,0,0
5249,168385,0,WOULD LIKE TO SEE RECIPES,NULL,27/08/2016 13:50,NULL,0,0
5250,168385,0,"I CANNOT GET INTO THE RECIPES, CAN ANYONE SHOW ME? I KEEP GETTIN THE QUESTIONS PAGE!",NULL,27/08/2016 13:54,NULL,0,0
5251,168385,0,"I CANNOT GET INTO THE RECIPES, CAN ANYONE SHOW ME? I KEEP GETTIN THE QUESTIONS PAGE!",NULL,27/08/2016 13:54,NULL,0,0
5252,148051,9,my A1c 7.3% is it good ? i am on diet only.,NULL,27/08/2016 16:52,NULL,0,0
5253,173630,0,I have a problem digesting peas anything with skins ,NULL,27/08/2016 18:04,NULL,0,0
5254,173661,0,"I also am on Glicazid,& Lisinapril. Can these be included in my medication record?",NULL,27/08/2016 19:32,NULL,0,0
5255,173661,0,I also am on Glicazide & Lisinapril. Can these be included in my medication record?,NULL,27/08/2016 19:32,NULL,0,0
5256,100224,2,I have a 5score pulse in both feet what can I do?,NULL,27/08/2016 21:57,NULL,0,0
5257,173693,0,New learn about low carb:-) ,NULL,27/08/2016 22:29,NULL,0,0
5258,173711,2,"a little while after eating, I start sweating..a lot. i had an early menopause, so I know its not that..why is this happening?",NULL,28/08/2016 00:58,NULL,0,0
5259,173711,2,"a little while after eating, I start sweating..a lot. i had an early menopause, so I know its not that..why is this happening?",NULL,28/08/2016 00:58,NULL,0,0
5260,143412,11,No question we don't drink ever. That doesent make me a saint !! I learn one important thing I have an addictive spirit. So don't go where I can't control...,NULL,28/08/2016 08:58,NULL,0,0
5261,173779,2,How do I get energy without carbs?,NULL,28/08/2016 09:37,NULL,0,0
5262,168385,3,"hello,
",NULL,28/08/2016 11:15,NULL,0,0
5263,168385,3,"As the website seems very complicated, and you have answer same questions every time, it is time consuming.  Unable to find recipes to download to help myself, distressed and get help elsewhere. Help!",NULL,28/08/2016 11:18,NULL,0,0
5264,173842,0,Why is it so hard to access the recipes?,NULL,28/08/2016 15:03,NULL,0,0
5265,166708,0,Are peanuts good for prediabetes? If so much a day?,NULL,28/08/2016 15:53,NULL,0,0
5266,173902,0,Affect of alcohol? Please quantify?,NULL,28/08/2016 20:41,NULL,0,0
5267,173921,0,I need to loose weight and have no energy  ,NULL,28/08/2016 22:14,NULL,0,0
5268,173921,0,I need to loose weight and have no energy  ,NULL,28/08/2016 22:14,NULL,0,0
5269,173962,2,"Yes , my age-old email is duncandisorderley@btinternet.com. When I submitted this FOLLOWING YOUR ORIGINAL APPROACH I was advised that  GET THIS :- "" this email address is already in use "" !!!!!",NULL,29/08/2016 05:41,NULL,0,0
5270,150869,0,I enjoy organic raw cacao as a drink made with milk instead of the commercial types of hot chocolate which are sugar loaded. I add a hlf teaspoon of maple/carob syrup. Can anyone tell if this is ok?,NULL,29/08/2016 11:55,NULL,0,0
5271,166970,4,"A bit of help please. Where you see carbs you also see ""of which sugars"". Now I assume we count carbs from the higher number, but what is the lower number for?? 
",NULL,29/08/2016 13:11,NULL,0,0
5272,171379,2,Why am I putting weight on following a low carb diet,NULL,29/08/2016 19:14,NULL,0,0
5273,174170,0,"my medication is amaryl 5 mugs.
",NULL,30/08/2016 03:30,NULL,0,0
5274,174170,0,my medication is amaryl 5 mgs why is not on your list of medications presented on top of your page?,NULL,30/08/2016 03:31,NULL,0,0
5275,161090,0,"How many carbs
",NULL,30/08/2016 08:05,NULL,0,0
5276,173447,0,Vegan,NULL,30/08/2016 08:58,NULL,0,0
5277,165144,3,why is my thrush getting bad again,NULL,30/08/2016 10:25,NULL,0,0
5278,143412,0,OK bit personal ((more to ladies)) since diabeties had load boils down below. Has anyone else had problems there?,NULL,30/08/2016 17:30,NULL,0,0
5283,149621,0,Can I use total sweet in the desserts and cake instead of triple zero sweetener? ,NULL,30/08/2016 18:30,NULL,0,0
5284,168698,2,Is eating potatoes completly prohibited in low carb diet?as well as eating rice?,NULL,30/08/2016 18:38,NULL,0,0
5285,174500,0,There's no option for Humalog Mix25 to add to my dashboard for tracking changes.,NULL,30/08/2016 20:50,NULL,0,0
5286,164938,2,How do I feed my body when I crave sugar,NULL,30/08/2016 20:58,NULL,0,0
5287,97938,2,"I find cutting carbs difficult as I have ibs and find veg, salad eggs etc intolerable. What can I eat",NULL,30/08/2016 21:28,NULL,0,0
5288,171543,0,Can I buy the 365 recipe book and the vegan cook book ?,NULL,30/08/2016 21:45,NULL,0,0
5289,150224,2,"Where can I find a typucal low carb menu
",NULL,31/08/2016 08:44,NULL,0,0
5290,174925,2,porridge is a carbohydrate  is it bad for you .,NULL,31/08/2016 15:18,NULL,0,0
5291,174925,2,what is the best low carbohydrate breakfast to start the day,NULL,31/08/2016 15:21,NULL,0,0
5293,170888,3,Why do my blood sugar levels go up after exercise,NULL,01/09/2016 00:29,NULL,0,0
5294,144474,0,Doc says go off meds now for a month and see how it goes. I'm chuffed thanks to this and the help/advice given here. Got to stick with these lifestyle changes he says :),NULL,01/09/2016 07:00,NULL,0,0
5295,154597,9,Not a question but just to say THIS WORKS. 7 weeks ago got a prediabic reading of 6.2 or 44. I followed this healthy living programne and gym 3 times a week. It was hard.  New blood results 5.7 or 39,NULL,01/09/2016 08:00,NULL,0,0
5296,175255,2,I haven't got a big appetite so why can't I keep my blood sugar under control.,NULL,01/09/2016 09:16,NULL,0,0
5297,175255,2,I don't have a big appetite so. Why can't I keep blood sugar under control,NULL,01/09/2016 09:17,NULL,0,0
5298,151112,2,"Do I have to give up bread completely, I enjoy 2 slices of multi grain bread in a salad sandwich daily",NULL,01/09/2016 18:22,NULL,0,0
5299,129739,3,I don't no why my sugar level is high may be becose of Iamtaking steroids some time fruit alergic is that nuts good for me I hade by pass is well and tell me which nuts is good for me if I have every ,NULL,01/09/2016 21:21,NULL,0,0
5300,168698,0,Is it OK if you add very small amount of sugar say half spoon to your tea or coffee if you have type 2 diabetes?,NULL,02/09/2016 04:39,NULL,0,0
5301,136529,12,"I've been low-carbing for 10 weeks, losing weight and feeling great.  But my FBS has only tested ",NULL,02/09/2016 04:54,NULL,0,0
5302,175602,2,"I'm a really fussy eater and don't eat veg with the exception of salad, potatoes and turnip. How will this diet work for me?",NULL,02/09/2016 09:06,NULL,0,0
5303,175658,2,"Fruit and vegs seem to raise my BG, but I can't tackle salads or raw veg all the time - advice welcome.
",NULL,02/09/2016 13:32,NULL,0,0
5304,172876,3,What if I'm in a wheelchair I can't walk.,NULL,02/09/2016 20:19,NULL,0,0
5305,136529,11,"I seldom drink alcohol, ",NULL,02/09/2016 21:45,NULL,0,0
5306,170910,3,"I have moderately bad knees, what is the cycling equivalent to the walking plan? ",NULL,03/09/2016 06:42,NULL,0,0
5307,167263,4,WHAT SHOULD BE TOTAL WEIGHT OF FOOD IN A PLATE MODEL FOR PURE VEGETARIANS. WHETHER FAT IS ESSENTIAL IN A PLATE. SUGGEST PROTEINS FOR VEGETARIANS AS CHOICE IS LIMITED,NULL,03/09/2016 08:55,NULL,0,0
5308,167263,4,"can we get a list of simple and complex carbohydrates in Indian Veg food. Which carbohydrate is more good, simple or complex",NULL,03/09/2016 09:01,NULL,0,0
5309,163231,2,"I'm not diabetic, but overweight.. Advised to lose weight... Tried this on my own and it worked... But lost my way and fell back into eating more carbs... Had sugar cravings too? any advice",NULL,03/09/2016 09:55,NULL,0,0
5310,175941,2,Do I have to give up bread,NULL,03/09/2016 10:05,NULL,0,0
5311,146797,11,"what about coke zero, how many calories. I let all the fizz go as it makes me cough. Does this make a difference to the effect is has on diabetis? it is effectively non sparkling and sugar free.",NULL,03/09/2016 12:07,NULL,0,0
5312,175690,2,which is worse sugary or carbs?,NULL,03/09/2016 13:14,NULL,0,0
5313,157687,6,"I have download the low carb breakfasts & notice agave nectar. I realise this is only 1 tablespoon on your breakfast, but isn't this high in fructose, when fruit is already included on some dishes.",NULL,03/09/2016 20:16,NULL,0,0
5314,169786,4,"If a meal consists of different foods, how can you determine which is causing your after meal glucose spike?",NULL,04/09/2016 01:06,NULL,0,0
5315,143412,12,"Am I the only one who dreads the thought of staying on this for life. I still find it hard. It may be saying my life, so I do it. ",NULL,04/09/2016 07:45,NULL,0,0
5316,176172,2,What CAN I eat ,NULL,04/09/2016 07:46,NULL,0,0
5317,156357,7,Where can I read the module in peace and silence without having to watch a video?,NULL,04/09/2016 10:16,NULL,0,0
5318,160386,0,"Wrong weight
",NULL,04/09/2016 13:10,NULL,0,0
5320,173614,0,which are healthy and unhealthy fats,NULL,04/09/2016 14:20,NULL,0,0
5321,176221,2,Tried to enter medication for high blood pressure ramipril  it keeps saying you need to answer this question so I can't proceed.,NULL,04/09/2016 16:44,NULL,0,0
5323,176415,2,What is the best things to eat?,NULL,05/09/2016 09:49,NULL,0,0
5324,176415,2,What about using  sweeteners are they good?,NULL,05/09/2016 09:52,NULL,0,0
5325,168203,2,I am type 1 diabetic.  Will it help me.,NULL,05/09/2016 17:16,NULL,0,0
5326,153392,10,any such thing as a low carb breakfact cereal. Really miss cereal when rushing out. Also fed up with bacon & eggs,NULL,06/09/2016 14:52,NULL,0,0
5328,175779,2,My husband is T2D but I have very high cholesterol+taking high dose Statins.Will low carb diet help us? Will it  help lower my cholesterol? I eat very little fat now .Is SUGAR FREE fizzy drink OK/not?,NULL,07/09/2016 13:44,NULL,0,0
5329,168915,4,1/4 of a plate for starchy foods seems a lot? Surely the idea is  to reduce carbs so 25% does seem high to me? ,NULL,07/09/2016 13:51,NULL,0,0
5330,134422,0,can i eat bread at all,NULL,07/09/2016 14:31,NULL,0,0
5331,175020,0,how can I get the 30day meal plan on the forum,NULL,07/09/2016 15:32,NULL,0,0
5332,171676,0,I can eat exactly the same meal and amounts yet get different BG readings. Why is this?,NULL,07/09/2016 23:32,NULL,0,0
5333,149530,0,Cholesterol lowering yoghurt alternative to Benecol?,NULL,08/09/2016 01:04,NULL,0,0
5334,162648,2,Any suggestions for cutting out sugary snacks,NULL,08/09/2016 08:47,NULL,0,0
5335,162715,3,am wondering if anyone can help me as in what they eat for breakfast & lunch although I have been a diabetic for over 2yrs havent received an help was eating cerial & toast then sandwiches for lunch ,NULL,08/09/2016 14:43,NULL,0,0
5336,171821,2,I get hungry between meals what is a low carb snack,NULL,08/09/2016 15:26,NULL,0,0
5337,177517,0,"tried to put food into diary very American, couldn't find foods I eat cherry tomatoes Ignore was really slow to get any response. Is there any diet to actually se.
",NULL,08/09/2016 16:58,NULL,0,0
5338,172785,0,Can you download at the program at once? ,NULL,08/09/2016 21:09,NULL,0,0
5339,26010,2,Does the temperature effect T2D,NULL,08/09/2016 22:33,NULL,0,0
5340,171676,3,"I was diagnosed with Type 2 diabetes at age 55 within a short time of following a low fat low sugar diet, I lost a stone in weight. I am now down to 55Kg. Will low carb diet make me lose more weight?",NULL,09/09/2016 01:53,NULL,0,0
5341,171676,3,"Further to my previous question, I don't want to lose any more weight, hence my question.  Is there anything I can do to put on weight?",NULL,09/09/2016 01:55,NULL,0,0
5342,171676,0,"THANK YOU VERY MUCH FOR YOUR REPLY GRAHAM BUT 'M SORRY , WHAT DOES  LCHF AND T2 STAND FOR  ",NULL,09/09/2016 08:56,NULL,0,0
5343,173476,0,When to discontinue metformin after LCHF eating in T2DM?,NULL,09/09/2016 12:10,NULL,0,0
5344,134422,0,can i eat bread at all,NULL,09/09/2016 12:11,NULL,0,0
5346,164264,5,Cereal is classed as a processed food but isn't porridge good for you?,NULL,09/09/2016 13:19,NULL,0,0
5347,35839,2,How do you get to the recipes???????????????????/,NULL,09/09/2016 15:19,NULL,0,0
5348,35839,2,"How do you get to the recipes?
",NULL,09/09/2016 15:20,NULL,0,0
5349,177928,2,"Answer 3. As a LCHF Coach, I take issue with the ""recommendation"" of 120-150g of carbs/day.                                                 Prof. Tim Noakes recommends ""Less than 80g/day.
",NULL,09/09/2016 18:13,NULL,0,0
5350,161368,5,Did I just hear you tell me that excess carbs are converted to fat? I'd be interested to know by what metabolic pathway this occurs.,NULL,09/09/2016 18:44,NULL,0,0
5351,178011,2,I'm on 2 tablets a day what can I do to lower my sugar level from 11 to a healthy number x ,NULL,09/09/2016 21:32,NULL,0,0
5352,173476,0,How do you maintain diabetes reversal after LCHF?,NULL,09/09/2016 21:58,NULL,0,0
5353,176135,3,I measure my blood glucose level. At what level does the pancreas trigger the production of insulin?,NULL,11/09/2016 06:46,NULL,0,0
5354,167391,0,"I am a type II diabetic I suffer from the Dawn Phenomenon effect so my glucose can go to to 9+ mmol if I don,t take medication to drop it down I can only control my glucose by eating low carb food.",NULL,11/09/2016 08:58,NULL,0,0
5355,156343,0,What can I have instead of cappuccino and cake when going out for coffee?  (I find it so difficult to resist temptation).  Please help! ,NULL,11/09/2016 12:31,NULL,0,0
5356,178636,2,can i still eat shredded wheat or bran flakes?,NULL,11/09/2016 12:34,NULL,0,0
5357,178949,0,Is there an app for this site,NULL,12/09/2016 10:28,NULL,0,0
5358,166892,6,"Why is palm oil bad and coconut oil good?  Your factsheet says palm oil is 'packed' with saturated fat, but doesn't mention that coconut oil is also 'packed' with saturated fat.",NULL,12/09/2016 12:40,NULL,0,0
5359,179016,2,Can I still have Quaker Oats ,NULL,12/09/2016 16:27,NULL,0,0
5360,177798,0,Can I still have butter with one slice toast,NULL,12/09/2016 20:04,NULL,0,0
5361,178628,0,When do I start?,NULL,13/09/2016 02:30,NULL,0,0
5362,179318,0,how do I unsubscribe from this site?,NULL,13/09/2016 02:59,NULL,0,0
5363,164680,2,Do i have to eat at least 4 small meals per day?,NULL,13/09/2016 07:41,NULL,0,0
5364,161533,2,is wheatgerm good or bad for carbs?,NULL,13/09/2016 07:59,NULL,0,0
5365,161533,2,Who is allowed to answer questions?,NULL,13/09/2016 08:00,NULL,0,0
5366,178628,0,"When do,I start yet he programe?",NULL,13/09/2016 08:06,NULL,0,0
5367,179386,2,Is eating main meal at lunch beneficial,NULL,13/09/2016 09:59,NULL,0,0
5368,176488,3,Why has my eyesight improved?,NULL,13/09/2016 14:20,NULL,0,0
5369,179509,2,What is the recommended weight for my height?,NULL,13/09/2016 16:00,NULL,0,0
5370,179525,2,No,NULL,13/09/2016 16:36,NULL,0,0
5371,179548,2,can I train intensely on a low carb diet,NULL,13/09/2016 17:10,NULL,0,0
5372,179705,2,None,NULL,13/09/2016 23:36,NULL,0,0
5373,161533,6,"NY Times yesterday on net. Researchers report that ""fat is bad"" was bad ""research"" paid for by sugar interests in the USA. ",NULL,14/09/2016 08:26,NULL,0,0
5374,179676,2,What kind of bread can I eat?,NULL,14/09/2016 09:02,NULL,0,0
5375,179676,2,What potatoes can I eat,NULL,14/09/2016 09:03,NULL,0,0
5376,150073,12,"Can anyone recommend a low cal, low carb snack?",NULL,14/09/2016 09:07,NULL,0,0
5377,153898,9,IS there somewhere where you have a non ink guzzling list of carbs for fruit veg etc  I am not printing out your colourful leaflets,NULL,14/09/2016 09:49,NULL,0,0
5378,153898,9,WHere os the action point video for this section?,NULL,14/09/2016 09:50,NULL,0,0
5379,172657,4,"I'm having trouble getting the site to talk to me, the videos don't play and moving around pages takes ages. Oh! Poetry!! Even when my internet connection is registering full strength. Can you help? ",NULL,14/09/2016 10:14,NULL,0,0
5380,161813,0,Is weetabix high in carbs,NULL,14/09/2016 11:53,NULL,0,0
5381,179902,2,Can I eat baked potatoes and also are roasted peanuts ok?,NULL,14/09/2016 13:40,NULL,0,0
5382,150073,0,What are most people doing just counting carbs or counting calories too?,NULL,14/09/2016 15:33,NULL,0,0
5383,170352,0,What does the sign on packets mean when it says contains 29g of Carbohydrates of which 5g of sugars?,NULL,14/09/2016 16:30,NULL,0,0
5385,170352,0,What does the sign on packets mean when it says contains 29g of Carbohydrates of which 5g of sugars?,NULL,14/09/2016 16:30,NULL,0,0
5386,150531,0,Can I refer back to any of the previous weeks?  I have found a way that I can overcome the problem I have been having printing off copies of the downloads and would like to go back and make the copies,NULL,14/09/2016 18:17,NULL,0,0
5387,180211,0,Vegetarian friendly ,NULL,15/09/2016 08:43,NULL,0,0
5388,180350,0,"how to delete
",NULL,15/09/2016 15:12,NULL,0,0
5389,180350,0,"how to delete profile
",NULL,15/09/2016 15:13,NULL,0,0
5390,180319,2,Being from developing country how do I determine the waits of the carbs per? Do I actually weigh the products ,NULL,15/09/2016 15:27,NULL,0,0
5391,180388,2,Week 2 - how can i get out of here and on to week 2 ?,NULL,15/09/2016 17:05,NULL,0,0
5392,177429,0,I am on Metformin how many fruit can I eat per day?,NULL,15/09/2016 18:47,NULL,0,0
5393,180442,2,I had a glucose tolerance test 12 months ago i wasnt diabetic but my insulin levels dropped to 2.3. Is this normal.,NULL,15/09/2016 19:16,NULL,0,0
5394,180470,2,How much carbs in a slice of brown bread,NULL,15/09/2016 19:31,NULL,0,0
